0	420	250.99065787819853	240.93928059595498	253.07066326960154	160.94
420	550	313.38918662153924	299.6231597973214	320.4960707664801	156.85
550	810	178.81250746504548	168.08444552875818	186.32211449637484	152.87
810	13000	49.90550989471635	45.64047022193428	53.74233781280024	134.73
