#low	high	muR_down-muF_down	muR_down-muF_nom	muR_up-muF_nom		muR_nom-muF_nom		muR_nom-muF_up		muR_nom-muF_down	muR_up-muF_up		mass

0	420	257.28625808242913	259.5420107726998	272.07955617351405	269.4121672023473	270.4999091318839	268.59586021598756	272.27449194186613	159.5
420	550	327.52469754865024	328.1461599125446	308.5690982543982	320.7358121415054	320.36849002170607	321.7738151192188	306.89552894732543	155.0
550	810	193.0206914378333	192.41021057498233	175.35655162817233	184.6606693733845	183.35616144524133	186.40745849203128	173.2037008729769	150.0
810	13000	60.203077152045296	59.33897036534488	51.89802843780203	55.61462649235794	54.59274252202588	56.81806349337457	50.64198439557935	120.0

0	420	243.1093951771774	245.40909302231017	254.84676910049865	253.12525066363597	254.35596648978057	252.17080514117185	255.20766888139775	160.8
420	550	313.928164849670	314.31979835985436	296.09621584466095	307.15231912175426	306.7070414628375	308.89589912297316	294.4302380866353	157.5
550	810	189.21729246817247	188.53118240855713	172.3716747987129	181.28093400516832	180.08756620585095	182.8850214527346	170.32013699625023	151.5
810	13000	55.2885526939823	54.592734811787416	48.0911073217797	51.37121100281088	50.49722404843633	52.3990621909287	46.98522435402727	130.0

0	420	227.95768616642806	230.0493736390946	238.8624227412748	237.35818836485828	238.16440848907024	236.53310517968202	239.1391478131497	162.0
420	550	307.86325191080175	308.1633880593966	290.633854620915	301.6767075889237	301.1565520324239	302.862559205848	288.94643438787483	159.0
550	810	183.38934059887617	182.95735500768345	167.1857119992168	175.8390137973251	174.73127849175808	177.35852576080904	165.24823577100545	155.0
810	13000	50.762609584287205	50.20599116294543	44.63374873266439	47.49198365800192	46.73727016697062	48.37993176481111	43.647855275323224	140.0

0	420	214.77464799310357	215.32025800309904	224.58017081077892	222.62105200130063	223.48728042483305	222.91566227893225	224.73916468009529	163.0
420	550	299.3655024630948	296.59136223285424	281.7129611631676	291.2041554842213	290.961908720638	292.03523394165256	280.212672463646	161.0
550	810	178.9318412383803	178.4923270723374	163.90409741628602	172.08596853472997	170.90984938482381	173.5111468130676	161.98532437667274	157.0
810	13000	50.077387649253836	49.5305576708907	43.98658472572249	46.82104100289167	46.077434070410604	47.692591485757276	43.01693573009481	143.0

0	420	253.43587217408484	254.92536405887935	264.09912523863477	262.590930500128	263.52824000264496	262.2600709869247	264.2207895268095	160.2
420	550	315.07320405584125	315.90411997068213	301.40273195037724	311.21444406137726	310.98135333537584	312.85381760612603	299.77591834453085	156.1
550	810	187.2313057787982	186.62656431178553	170.47590406107716	179.34017875368397	178.1155518051585	181.0099090223305	168.42142459069197	152.9
810	13000	53.36337040443156	52.736979357324714	46.60183620222814	49.73931157431286	48.866110287609175	50.70900231377722	45.54216210301862	134.9

0	420	240.81154878620575	242.22979921177622	248.0530104675245	247.48328929151205	248.12813889424072	247.12987267767105	247.87786168768926	161.5
420	550	302.1862687701468	302.5948576147865	285.4005686696157	296.46869054999854	296.03052524784715	297.53962693507384	283.83029045854283	160.0
550	810	177.302076037737	176.87185661122592	162.31449433710378	170.6897200537164	169.57689718368172	171.7497214876152	160.41848167181806	158.0
810	13000	48.476909504622874	47.99079008721475	42.88540143452959	45.53376096902875	44.83757266251984	46.35168729039516	41.95883449858717	146.0

0	420	270.51145982654657	271.9320841062582	282.411742544075	280.4523277156926	281.47883536727664	280.1089354576565	282.53208782158543	159.0
420	550	332.7323592316772	332.5767584044584	312.0636720269996	324.838416101820	323.83851473956116	326.20279713167076	310.25028620499035	154.0
550	810	190.91528002887722	190.57290107071404	175.1792151523425	183.8643691150073	182.73219495371768	185.42449088485296	173.138093816247	149.0
810	13000	53.36337040443156	52.736979357324714	46.60183620222814	49.73931157431286	48.866110287609175	50.70900231377722	45.54216210301862	134.9

0	420	205.1749198436808	206.95581253947026	217.65436760820734	215.12253388926896	215.9860178220193	214.4714783769028	217.8109229292933	163.5
420	550	283.72464272231025	284.3495750388625	270.70973443008444	280.0185234482635	279.75087129640536	280.9038070390002	269.25871009526276	163.4
550	810	170.93464717666254	170.4287123498062	155.93099083679417	163.88622686485016	162.79662787755876	165.3569838881403	154.093250238814	163.1
810	13000	42.324734918595766	41.97547391741173	37.751418293225775	39.96032739261933	39.41203219613863	40.605738531863075	36.99090837435559	166.5

420	550	355.2135925601808	355.56365517907454	333.7787455347094	347.09017326037366	346.62413740675765	348.2691251403462	331.32170133701504	149.4
550	810	207.38526190033855	206.58313421189965	187.0253215209842	197.49460402608582	196.00026537791464	199.4663002767289	184.44652617008518	143.1
810	13000	56.67149041042722	55.968933827199855	49.274544100377234	52.65385539493304	51.75260769280016	53.70980905514516	48.132895262667084	126.5

#PDF
0	420	240.93922149926757	242.69464831328094	252.7974222310186	250.99013009136178	252.1054288183715	250.12074540660595	253.07061384380748	160.94
420	550	320.03790428958644	320.4962650969301	301.3320417459417	313.3889703851243	312.9136050027377	314.5502243225852	299.62317602451765	156.85
550	810	186.3221084756645	185.90125173257042	170.08270975205394	178.8125148025672	177.66739217824042	180.36345781168646	168.0844413686323	152.87
810	13000	53.7423349009779	53.06083930137755	46.71298589239666	49.905511081414055	49.05633456797619	50.90348133132169	45.64047040870915	134.73
