0	420	251.58647751411576	241.88467163397084	253.547637274412	160.94
420	550	311.63906678820194	298.4202870800937	318.4464918841933	156.85
550	810	178.32346281445086	167.8157755974818	185.35004413768024	152.87
810	13000	49.19053644426766	45.14998589926448	52.74130672505519	134.73
